"","Station","Date.local.","Amount.MJ.m2.","Period.Hrs.","Type","Freq"
"18985","Pukekohe Ews","20180501:1000",0.57,1,"G","H"
"18986","Pukekohe Ews","20180501:1100",0.79,1,"G","H"
"18987","Pukekohe Ews","20180501:1200",1.56,1,"G","H"
"18988","Pukekohe Ews","20180501:1300",1.57,1,"G","H"
"18989","Pukekohe Ews","20180501:1400",1.42,1,"G","H"
"18990","Pukekohe Ews","20180501:1500",1.16,1,"G","H"
"18991","Pukekohe Ews","20180501:1600",0.95,1,"G","H"
"18992","Pukekohe Ews","20180501:1700",0.43,1,"G","H"
"18993","Pukekohe Ews","20180501:1800",0.05,1,"G","H"
"18994","Pukekohe Ews","20180501:1900",0.01,1,"G","H"
"18995","Pukekohe Ews","20180501:2000",0.01,1,"G","H"
"18996","Pukekohe Ews","20180501:2100",0.01,1,"G","H"
"18997","Pukekohe Ews","20180501:2200",0.01,1,"G","H"
"18998","Pukekohe Ews","20180501:2300",0.01,1,"G","H"
"18999","Pukekohe Ews","20180502:0000",0.01,1,"G","H"
"19000","Pukekohe Ews","20180502:0100",0.01,1,"G","H"
"19001","Pukekohe Ews","20180502:0200",0.01,1,"G","H"
"19002","Pukekohe Ews","20180502:0300",0.01,1,"G","H"
"19003","Pukekohe Ews","20180502:0400",0.01,1,"G","H"
"19004","Pukekohe Ews","20180502:0500",0.01,1,"G","H"
"19005","Pukekohe Ews","20180502:0600",0.01,1,"G","H"
"19006","Pukekohe Ews","20180502:0700",0.01,1,"G","H"
"19007","Pukekohe Ews","20180502:0800",0.19,1,"G","H"
"19008","Pukekohe Ews","20180502:0900",0.75,1,"G","H"
"19009","Pukekohe Ews","20180502:1000",1.29,1,"G","H"
"19010","Pukekohe Ews","20180502:1100",1.72,1,"G","H"
"19011","Pukekohe Ews","20180502:1200",1.87,1,"G","H"
"19012","Pukekohe Ews","20180502:1300",1.49,1,"G","H"
"19013","Pukekohe Ews","20180502:1400",1.9,1,"G","H"
"19014","Pukekohe Ews","20180502:1500",1.57,1,"G","H"
"19015","Pukekohe Ews","20180502:1600",1.09,1,"G","H"
"19016","Pukekohe Ews","20180502:1700",0.51,1,"G","H"
"19017","Pukekohe Ews","20180502:1800",0.03,1,"G","H"
"19018","Pukekohe Ews","20180502:1900",0.01,1,"G","H"
"19019","Pukekohe Ews","20180502:2000",0.01,1,"G","H"
"19020","Pukekohe Ews","20180502:2100",0.01,1,"G","H"
"19021","Pukekohe Ews","20180502:2200",0.01,1,"G","H"
"19022","Pukekohe Ews","20180502:2300",0.01,1,"G","H"
"19023","Pukekohe Ews","20180503:0000",0.01,1,"G","H"
"19024","Pukekohe Ews","20180503:0100",0.01,1,"G","H"
"19025","Pukekohe Ews","20180503:0200",0.01,1,"G","H"
"19026","Pukekohe Ews","20180503:0300",0.01,1,"G","H"
"19027","Pukekohe Ews","20180503:0400",0.01,1,"G","H"
"19028","Pukekohe Ews","20180503:0500",0.01,1,"G","H"
"19029","Pukekohe Ews","20180503:0600",0.01,1,"G","H"
"19030","Pukekohe Ews","20180503:0700",0.01,1,"G","H"
"19031","Pukekohe Ews","20180503:0800",0.23,1,"G","H"
"19032","Pukekohe Ews","20180503:0900",0.78,1,"G","H"
"19033","Pukekohe Ews","20180503:1000",1.33,1,"G","H"
"19034","Pukekohe Ews","20180503:1100",1.75,1,"G","H"
"19035","Pukekohe Ews","20180503:1200",2,1,"G","H"
"19036","Pukekohe Ews","20180503:1300",2.05,1,"G","H"
"19037","Pukekohe Ews","20180503:1400",1.9,1,"G","H"
"19038","Pukekohe Ews","20180503:1500",1.57,1,"G","H"
"19039","Pukekohe Ews","20180503:1600",1.08,1,"G","H"
"19040","Pukekohe Ews","20180503:1700",0.47,1,"G","H"
"19041","Pukekohe Ews","20180503:1800",0.03,1,"G","H"
"19042","Pukekohe Ews","20180503:1900",0.01,1,"G","H"
"19043","Pukekohe Ews","20180503:2000",0.01,1,"G","H"
"19044","Pukekohe Ews","20180503:2100",0.01,1,"G","H"
"19045","Pukekohe Ews","20180503:2200",0.01,1,"G","H"
"19046","Pukekohe Ews","20180503:2300",0.01,1,"G","H"
"19047","Pukekohe Ews","20180504:0000",0.01,1,"G","H"
"19048","Pukekohe Ews","20180504:0100",0.01,1,"G","H"
"19049","Pukekohe Ews","20180504:0200",0.01,1,"G","H"
"19050","Pukekohe Ews","20180504:0300",0.01,1,"G","H"
"19051","Pukekohe Ews","20180504:0400",0.01,1,"G","H"
"19052","Pukekohe Ews","20180504:0500",0.01,1,"G","H"
"19053","Pukekohe Ews","20180504:0600",0.01,1,"G","H"
"19054","Pukekohe Ews","20180504:0700",0.01,1,"G","H"
"19055","Pukekohe Ews","20180504:0800",0.18,1,"G","H"
"19056","Pukekohe Ews","20180504:0900",0.77,1,"G","H"
"19057","Pukekohe Ews","20180504:1000",1.21,1,"G","H"
"19058","Pukekohe Ews","20180504:1100",1.68,1,"G","H"
"19059","Pukekohe Ews","20180504:1200",1.94,1,"G","H"
"19060","Pukekohe Ews","20180504:1300",1.99,1,"G","H"
"19061","Pukekohe Ews","20180504:1400",1.59,1,"G","H"
"19062","Pukekohe Ews","20180504:1500",1.46,1,"G","H"
"19063","Pukekohe Ews","20180504:1600",0.94,1,"G","H"
"19064","Pukekohe Ews","20180504:1700",0.38,1,"G","H"
"19065","Pukekohe Ews","20180504:1800",0.03,1,"G","H"
"19066","Pukekohe Ews","20180504:1900",0.01,1,"G","H"
"19067","Pukekohe Ews","20180504:2000",0.01,1,"G","H"
"19068","Pukekohe Ews","20180504:2100",0.01,1,"G","H"
"19069","Pukekohe Ews","20180504:2200",0.01,1,"G","H"
"19070","Pukekohe Ews","20180504:2300",0.01,1,"G","H"
"19071","Pukekohe Ews","20180505:0000",0.01,1,"G","H"
"19072","Pukekohe Ews","20180505:0100",0.01,1,"G","H"
"19073","Pukekohe Ews","20180505:0200",0.01,1,"G","H"
"19074","Pukekohe Ews","20180505:0300",0.01,1,"G","H"
"19075","Pukekohe Ews","20180505:0400",0.01,1,"G","H"
"19076","Pukekohe Ews","20180505:0500",0.01,1,"G","H"
"19077","Pukekohe Ews","20180505:0600",0.01,1,"G","H"
"19078","Pukekohe Ews","20180505:0700",0.01,1,"G","H"
"19079","Pukekohe Ews","20180505:0800",0.11,1,"G","H"
"19080","Pukekohe Ews","20180505:0900",0.63,1,"G","H"
"19081","Pukekohe Ews","20180505:1000",1,1,"G","H"
"19082","Pukekohe Ews","20180505:1100",1.31,1,"G","H"
"19083","Pukekohe Ews","20180505:1200",1.05,1,"G","H"
"19084","Pukekohe Ews","20180505:1300",0.83,1,"G","H"
"19085","Pukekohe Ews","20180505:1400",0.94,1,"G","H"
"19086","Pukekohe Ews","20180505:1500",0.65,1,"G","H"
"19087","Pukekohe Ews","20180505:1600",0.37,1,"G","H"
"19088","Pukekohe Ews","20180505:1700",0.23,1,"G","H"
"19089","Pukekohe Ews","20180505:1800",0.03,1,"G","H"
"19090","Pukekohe Ews","20180505:1900",0.01,1,"G","H"
"19091","Pukekohe Ews","20180505:2000",0.01,1,"G","H"
"19092","Pukekohe Ews","20180505:2100",0.01,1,"G","H"
"19093","Pukekohe Ews","20180505:2200",0.01,1,"G","H"
"19094","Pukekohe Ews","20180505:2300",0.01,1,"G","H"
"19095","Pukekohe Ews","20180506:0000",0.01,1,"G","H"
"19096","Pukekohe Ews","20180506:0100",0.01,1,"G","H"
"19097","Pukekohe Ews","20180506:0200",0.01,1,"G","H"
"19098","Pukekohe Ews","20180506:0300",0.01,1,"G","H"
"19099","Pukekohe Ews","20180506:0400",0.01,1,"G","H"
"19100","Pukekohe Ews","20180506:0500",0.01,1,"G","H"
"19101","Pukekohe Ews","20180506:0600",0.01,1,"G","H"
"19102","Pukekohe Ews","20180506:0700",0.01,1,"G","H"
"19103","Pukekohe Ews","20180506:0800",0.05,1,"G","H"
"19104","Pukekohe Ews","20180506:0900",0.12,1,"G","H"
"19105","Pukekohe Ews","20180506:1000",0.3,1,"G","H"
"19106","Pukekohe Ews","20180506:1100",0.29,1,"G","H"
"19107","Pukekohe Ews","20180506:1200",1.22,1,"G","H"
"19108","Pukekohe Ews","20180506:1300",1.44,1,"G","H"
"19109","Pukekohe Ews","20180506:1400",1.45,1,"G","H"
"19110","Pukekohe Ews","20180506:1500",0.98,1,"G","H"
"19111","Pukekohe Ews","20180506:1600",0.84,1,"G","H"
"19112","Pukekohe Ews","20180506:1700",0.46,1,"G","H"
"19113","Pukekohe Ews","20180506:1800",0.03,1,"G","H"
"19114","Pukekohe Ews","20180506:1900",0.01,1,"G","H"
"19115","Pukekohe Ews","20180506:2000",0.01,1,"G","H"
"19116","Pukekohe Ews","20180506:2100",0.01,1,"G","H"
"19117","Pukekohe Ews","20180506:2200",0.01,1,"G","H"
"19118","Pukekohe Ews","20180506:2300",0.01,1,"G","H"
"19119","Pukekohe Ews","20180507:0000",0.01,1,"G","H"
"19120","Pukekohe Ews","20180507:0100",0.01,1,"G","H"
"19121","Pukekohe Ews","20180507:0200",0.01,1,"G","H"
"19122","Pukekohe Ews","20180507:0300",0.01,1,"G","H"
"19123","Pukekohe Ews","20180507:0400",0.01,1,"G","H"
"19124","Pukekohe Ews","20180507:0500",0.01,1,"G","H"
"19125","Pukekohe Ews","20180507:0600",0.01,1,"G","H"
"19126","Pukekohe Ews","20180507:0700",0.01,1,"G","H"
"19127","Pukekohe Ews","20180507:0800",0.19,1,"G","H"
"19128","Pukekohe Ews","20180507:0900",0.63,1,"G","H"
"19129","Pukekohe Ews","20180507:1000",0.85,1,"G","H"
"19130","Pukekohe Ews","20180507:1100",1.35,1,"G","H"
"19131","Pukekohe Ews","20180507:1200",1.66,1,"G","H"
"19132","Pukekohe Ews","20180507:1300",1.75,1,"G","H"
"19133","Pukekohe Ews","20180507:1400",1.79,1,"G","H"
"19134","Pukekohe Ews","20180507:1500",1.35,1,"G","H"
"19135","Pukekohe Ews","20180507:1600",0.95,1,"G","H"
"19136","Pukekohe Ews","20180507:1700",0.37,1,"G","H"
"19137","Pukekohe Ews","20180507:1800",0.04,1,"G","H"
"19138","Pukekohe Ews","20180507:1900",0.01,1,"G","H"
"19139","Pukekohe Ews","20180507:2000",0.01,1,"G","H"
"19140","Pukekohe Ews","20180507:2100",0.01,1,"G","H"
"19141","Pukekohe Ews","20180507:2200",0.01,1,"G","H"
"19142","Pukekohe Ews","20180507:2300",0.01,1,"G","H"
"19143","Pukekohe Ews","20180508:0000",0.01,1,"G","H"
"19144","Pukekohe Ews","20180508:0100",0.01,1,"G","H"
"19145","Pukekohe Ews","20180508:0200",0.01,1,"G","H"
"19146","Pukekohe Ews","20180508:0300",0.01,1,"G","H"
"19147","Pukekohe Ews","20180508:0400",0.01,1,"G","H"
"19148","Pukekohe Ews","20180508:0500",0.01,1,"G","H"
"19149","Pukekohe Ews","20180508:0600",0.01,1,"G","H"
"19150","Pukekohe Ews","20180508:0700",0.01,1,"G","H"
"19151","Pukekohe Ews","20180508:0800",0.15,1,"G","H"
"19152","Pukekohe Ews","20180508:0900",0.64,1,"G","H"
"19153","Pukekohe Ews","20180508:1000",1.12,1,"G","H"
"19154","Pukekohe Ews","20180508:1100",1.2,1,"G","H"
"19155","Pukekohe Ews","20180508:1200",1.32,1,"G","H"
"19156","Pukekohe Ews","20180508:1300",1.67,1,"G","H"
"19157","Pukekohe Ews","20180508:1400",1.64,1,"G","H"
"19158","Pukekohe Ews","20180508:1500",0.98,1,"G","H"
"19159","Pukekohe Ews","20180508:1600",0.87,1,"G","H"
"19160","Pukekohe Ews","20180508:1700",0.29,1,"G","H"
"19161","Pukekohe Ews","20180508:1800",0.02,1,"G","H"
"19162","Pukekohe Ews","20180508:1900",0.01,1,"G","H"
"19163","Pukekohe Ews","20180508:2000",0.01,1,"G","H"
"19164","Pukekohe Ews","20180508:2100",0.01,1,"G","H"
"19165","Pukekohe Ews","20180508:2200",0.01,1,"G","H"
"19166","Pukekohe Ews","20180508:2300",0.01,1,"G","H"
"19167","Pukekohe Ews","20180509:0000",0.01,1,"G","H"
"19168","Pukekohe Ews","20180509:0100",0.01,1,"G","H"
"19169","Pukekohe Ews","20180509:0200",0.01,1,"G","H"
"19170","Pukekohe Ews","20180509:0300",0.01,1,"G","H"
"19171","Pukekohe Ews","20180509:0400",0.01,1,"G","H"
"19172","Pukekohe Ews","20180509:0500",0.01,1,"G","H"
"19173","Pukekohe Ews","20180509:0600",0.01,1,"G","H"
"19174","Pukekohe Ews","20180509:0700",0.01,1,"G","H"
"19175","Pukekohe Ews","20180509:0800",0.17,1,"G","H"
"19176","Pukekohe Ews","20180509:0900",0.71,1,"G","H"
"19177","Pukekohe Ews","20180509:1000",1.18,1,"G","H"
"19178","Pukekohe Ews","20180509:1100",1.3,1,"G","H"
"19179","Pukekohe Ews","20180509:1200",1.77,1,"G","H"
"19180","Pukekohe Ews","20180509:1300",1.21,1,"G","H"
"19181","Pukekohe Ews","20180509:1400",1.21,1,"G","H"
"19182","Pukekohe Ews","20180509:1500",0.99,1,"G","H"
"19183","Pukekohe Ews","20180509:1600",0.74,1,"G","H"
"19184","Pukekohe Ews","20180509:1700",0.4,1,"G","H"
"19185","Pukekohe Ews","20180509:1800",0.03,1,"G","H"
"19186","Pukekohe Ews","20180509:1900",0.01,1,"G","H"
"19187","Pukekohe Ews","20180509:2000",0.01,1,"G","H"
"19188","Pukekohe Ews","20180509:2100",0.01,1,"G","H"
"19189","Pukekohe Ews","20180509:2200",0.01,1,"G","H"
"19190","Pukekohe Ews","20180509:2300",0.01,1,"G","H"
"19191","Pukekohe Ews","20180510:0000",0.01,1,"G","H"
"19192","Pukekohe Ews","20180510:0100",0.01,1,"G","H"
"19193","Pukekohe Ews","20180510:0200",0.01,1,"G","H"
"19194","Pukekohe Ews","20180510:0300",0.01,1,"G","H"
"19195","Pukekohe Ews","20180510:0400",0.01,1,"G","H"
"19196","Pukekohe Ews","20180510:0500",0.01,1,"G","H"
"19197","Pukekohe Ews","20180510:0600",0.01,1,"G","H"
"19198","Pukekohe Ews","20180510:0700",0.01,1,"G","H"
"19199","Pukekohe Ews","20180510:0800",0.15,1,"G","H"
"19200","Pukekohe Ews","20180510:0900",0.87,1,"G","H"
"19201","Pukekohe Ews","20180510:1000",0.91,1,"G","H"
"19202","Pukekohe Ews","20180510:1100",1.56,1,"G","H"
"19203","Pukekohe Ews","20180510:1200",1.77,1,"G","H"
"19204","Pukekohe Ews","20180510:1300",1.73,1,"G","H"
"19205","Pukekohe Ews","20180510:1400",0.99,1,"G","H"
"19206","Pukekohe Ews","20180510:1500",0.7,1,"G","H"
"19207","Pukekohe Ews","20180510:1600",0.36,1,"G","H"
"19208","Pukekohe Ews","20180510:1700",0.23,1,"G","H"
"19209","Pukekohe Ews","20180510:1800",0.02,1,"G","H"
"19210","Pukekohe Ews","20180510:1900",0.01,1,"G","H"
"19211","Pukekohe Ews","20180510:2000",0.01,1,"G","H"
"19212","Pukekohe Ews","20180510:2100",0.01,1,"G","H"
"19213","Pukekohe Ews","20180510:2200",0.01,1,"G","H"
"19214","Pukekohe Ews","20180510:2300",0.01,1,"G","H"
"19215","Pukekohe Ews","20180511:0000",0.01,1,"G","H"
"19216","Pukekohe Ews","20180511:0100",0.01,1,"G","H"
"19217","Pukekohe Ews","20180511:0200",0.01,1,"G","H"
"19218","Pukekohe Ews","20180511:0300",0.01,1,"G","H"
"19219","Pukekohe Ews","20180511:0400",0.01,1,"G","H"
"19220","Pukekohe Ews","20180511:0500",0.01,1,"G","H"
"19221","Pukekohe Ews","20180511:0600",0.01,1,"G","H"
"19222","Pukekohe Ews","20180511:0700",0.01,1,"G","H"
"19223","Pukekohe Ews","20180511:0800",0.11,1,"G","H"
"19224","Pukekohe Ews","20180511:0900",0.42,1,"G","H"
"19225","Pukekohe Ews","20180511:1000",0.41,1,"G","H"
"19226","Pukekohe Ews","20180511:1100",0.89,1,"G","H"
"19227","Pukekohe Ews","20180511:1200",0.54,1,"G","H"
"19228","Pukekohe Ews","20180511:1300",0.36,1,"G","H"
"19229","Pukekohe Ews","20180511:1400",0.22,1,"G","H"
"19230","Pukekohe Ews","20180511:1500",0.11,1,"G","H"
"19231","Pukekohe Ews","20180511:1600",0.3,1,"G","H"
"19232","Pukekohe Ews","20180511:1700",0.12,1,"G","H"
"19233","Pukekohe Ews","20180511:1800",0.01,1,"G","H"
"19234","Pukekohe Ews","20180511:1900",0.01,1,"G","H"
"19235","Pukekohe Ews","20180511:2000",0.01,1,"G","H"
"19236","Pukekohe Ews","20180511:2100",0.01,1,"G","H"
"19237","Pukekohe Ews","20180511:2200",0.01,1,"G","H"
"19238","Pukekohe Ews","20180511:2300",0.01,1,"G","H"
"19239","Pukekohe Ews","20180512:0000",0.01,1,"G","H"
"19240","Pukekohe Ews","20180512:0100",0.01,1,"G","H"
"19241","Pukekohe Ews","20180512:0200",0.01,1,"G","H"
"19242","Pukekohe Ews","20180512:0300",0.01,1,"G","H"
"19243","Pukekohe Ews","20180512:0400",0.01,1,"G","H"
"19244","Pukekohe Ews","20180512:0500",0.01,1,"G","H"
"19245","Pukekohe Ews","20180512:0600",0.01,1,"G","H"
"19246","Pukekohe Ews","20180512:0700",0.01,1,"G","H"
"19247","Pukekohe Ews","20180512:0800",0.03,1,"G","H"
"19248","Pukekohe Ews","20180512:0900",0.08,1,"G","H"
"19249","Pukekohe Ews","20180512:1000",0.18,1,"G","H"
"19250","Pukekohe Ews","20180512:1100",0.1,1,"G","H"
"19251","Pukekohe Ews","20180512:1200",0.11,1,"G","H"
"19252","Pukekohe Ews","20180512:1300",0.18,1,"G","H"
"19253","Pukekohe Ews","20180512:1400",0.37,1,"G","H"
"19254","Pukekohe Ews","20180512:1500",0.28,1,"G","H"
"19255","Pukekohe Ews","20180512:1600",0.27,1,"G","H"
"19256","Pukekohe Ews","20180512:1700",0.15,1,"G","H"
"19257","Pukekohe Ews","20180512:1800",0.01,1,"G","H"
"19258","Pukekohe Ews","20180512:1900",0.01,1,"G","H"
"19259","Pukekohe Ews","20180512:2000",0.01,1,"G","H"
"19260","Pukekohe Ews","20180512:2100",0.01,1,"G","H"
"19261","Pukekohe Ews","20180512:2200",0.01,1,"G","H"
"19262","Pukekohe Ews","20180512:2300",0.01,1,"G","H"
"19263","Pukekohe Ews","20180513:0000",0.01,1,"G","H"
"19264","Pukekohe Ews","20180513:0100",0.01,1,"G","H"
"19265","Pukekohe Ews","20180513:0200",0.01,1,"G","H"
"19266","Pukekohe Ews","20180513:0300",0.01,1,"G","H"
"19267","Pukekohe Ews","20180513:0400",0.01,1,"G","H"
"19268","Pukekohe Ews","20180513:0500",0.01,1,"G","H"
"19269","Pukekohe Ews","20180513:0600",0.01,1,"G","H"
"19270","Pukekohe Ews","20180513:0700",0.01,1,"G","H"
"19271","Pukekohe Ews","20180513:0800",0.06,1,"G","H"
"19272","Pukekohe Ews","20180513:0900",0.23,1,"G","H"
"19273","Pukekohe Ews","20180513:1000",0.49,1,"G","H"
"19274","Pukekohe Ews","20180513:1100",0.92,1,"G","H"
"19275","Pukekohe Ews","20180513:1200",0.83,1,"G","H"
"19276","Pukekohe Ews","20180513:1300",0.9,1,"G","H"
"19277","Pukekohe Ews","20180513:1400",1.23,1,"G","H"
"19278","Pukekohe Ews","20180513:1500",1.02,1,"G","H"
"19279","Pukekohe Ews","20180513:1600",0.84,1,"G","H"
"19280","Pukekohe Ews","20180513:1700",0.22,1,"G","H"
"19281","Pukekohe Ews","20180513:1800",0.02,1,"G","H"
"19282","Pukekohe Ews","20180513:1900",0.01,1,"G","H"
"19283","Pukekohe Ews","20180513:2000",0.01,1,"G","H"
"19284","Pukekohe Ews","20180513:2100",0.01,1,"G","H"
"19285","Pukekohe Ews","20180513:2200",0.01,1,"G","H"
"19286","Pukekohe Ews","20180513:2300",0.01,1,"G","H"
"19287","Pukekohe Ews","20180514:0000",0.01,1,"G","H"
"19288","Pukekohe Ews","20180514:0100",0.01,1,"G","H"
"19289","Pukekohe Ews","20180514:0200",0.01,1,"G","H"
"19290","Pukekohe Ews","20180514:0300",0.01,1,"G","H"
"19291","Pukekohe Ews","20180514:0400",0.01,1,"G","H"
"19292","Pukekohe Ews","20180514:0500",0.01,1,"G","H"
"19293","Pukekohe Ews","20180514:0600",0.01,1,"G","H"
"19294","Pukekohe Ews","20180514:0700",0.01,1,"G","H"
"19295","Pukekohe Ews","20180514:0800",0.05,1,"G","H"
"19296","Pukekohe Ews","20180514:0900",0.22,1,"G","H"
"19297","Pukekohe Ews","20180514:1000",0.44,1,"G","H"
"19298","Pukekohe Ews","20180514:1100",0.86,1,"G","H"
"19299","Pukekohe Ews","20180514:1200",0.76,1,"G","H"
"19300","Pukekohe Ews","20180514:1300",1.51,1,"G","H"
"19301","Pukekohe Ews","20180514:1400",1.35,1,"G","H"
"19302","Pukekohe Ews","20180514:1500",1.29,1,"G","H"
"19303","Pukekohe Ews","20180514:1600",0.78,1,"G","H"
"19304","Pukekohe Ews","20180514:1700",0.37,1,"G","H"
"19305","Pukekohe Ews","20180514:1800",0.03,1,"G","H"
"19306","Pukekohe Ews","20180514:1900",0.01,1,"G","H"
"19307","Pukekohe Ews","20180514:2000",0.01,1,"G","H"
"19308","Pukekohe Ews","20180514:2100",0.01,1,"G","H"
"19309","Pukekohe Ews","20180514:2200",0.01,1,"G","H"
"19310","Pukekohe Ews","20180514:2300",0.01,1,"G","H"
"19311","Pukekohe Ews","20180515:0000",0.01,1,"G","H"
"19312","Pukekohe Ews","20180515:0100",0.01,1,"G","H"
"19313","Pukekohe Ews","20180515:0200",0.01,1,"G","H"
"19314","Pukekohe Ews","20180515:0300",0.01,1,"G","H"
"19315","Pukekohe Ews","20180515:0400",0.01,1,"G","H"
"19316","Pukekohe Ews","20180515:0500",0.01,1,"G","H"
"19317","Pukekohe Ews","20180515:0600",0.01,1,"G","H"
"19318","Pukekohe Ews","20180515:0700",0.01,1,"G","H"
"19319","Pukekohe Ews","20180515:0800",0.02,1,"G","H"
"19320","Pukekohe Ews","20180515:0900",0.23,1,"G","H"
"19321","Pukekohe Ews","20180515:1000",0.25,1,"G","H"
"19322","Pukekohe Ews","20180515:1100",0.73,1,"G","H"
"19323","Pukekohe Ews","20180515:1200",0.86,1,"G","H"
"19324","Pukekohe Ews","20180515:1300",1.24,1,"G","H"
"19325","Pukekohe Ews","20180515:1400",1.31,1,"G","H"
"19326","Pukekohe Ews","20180515:1500",1.29,1,"G","H"
"19327","Pukekohe Ews","20180515:1600",0.55,1,"G","H"
"19328","Pukekohe Ews","20180515:1700",0.36,1,"G","H"
"19329","Pukekohe Ews","20180515:1800",0.02,1,"G","H"
"19330","Pukekohe Ews","20180515:1900",0.01,1,"G","H"
"19331","Pukekohe Ews","20180515:2000",0.01,1,"G","H"
"19332","Pukekohe Ews","20180515:2100",0.01,1,"G","H"
"19333","Pukekohe Ews","20180515:2200",0.01,1,"G","H"
"19334","Pukekohe Ews","20180515:2300",0.01,1,"G","H"
"19335","Pukekohe Ews","20180516:0000",0.01,1,"G","H"
"19336","Pukekohe Ews","20180516:0100",0.01,1,"G","H"
"19337","Pukekohe Ews","20180516:0200",0.01,1,"G","H"
"19338","Pukekohe Ews","20180516:0300",0.01,1,"G","H"
"19339","Pukekohe Ews","20180516:0400",0.01,1,"G","H"
"19340","Pukekohe Ews","20180516:0500",0.01,1,"G","H"
"19341","Pukekohe Ews","20180516:0600",0.01,1,"G","H"
"19342","Pukekohe Ews","20180516:0700",0.01,1,"G","H"
"19343","Pukekohe Ews","20180516:0800",0.05,1,"G","H"
"19344","Pukekohe Ews","20180516:0900",0.16,1,"G","H"
"19345","Pukekohe Ews","20180516:1000",0.35,1,"G","H"
"19346","Pukekohe Ews","20180516:1100",0.7,1,"G","H"
"19347","Pukekohe Ews","20180516:1200",1.03,1,"G","H"
"19348","Pukekohe Ews","20180516:1300",1.35,1,"G","H"
"19349","Pukekohe Ews","20180516:1400",0.69,1,"G","H"
"19350","Pukekohe Ews","20180516:1500",0.39,1,"G","H"
"19351","Pukekohe Ews","20180516:1600",0.37,1,"G","H"
"19352","Pukekohe Ews","20180516:1700",0.32,1,"G","H"
"19353","Pukekohe Ews","20180516:1800",0.04,1,"G","H"
"19354","Pukekohe Ews","20180516:1900",0.01,1,"G","H"
"19355","Pukekohe Ews","20180516:2000",0.01,1,"G","H"
"19356","Pukekohe Ews","20180516:2100",0.01,1,"G","H"
"19357","Pukekohe Ews","20180516:2200",0.01,1,"G","H"
"19358","Pukekohe Ews","20180516:2300",0.01,1,"G","H"
"19359","Pukekohe Ews","20180517:0000",0.01,1,"G","H"
"19360","Pukekohe Ews","20180517:0100",0.01,1,"G","H"
"19361","Pukekohe Ews","20180517:0200",0.01,1,"G","H"
"19362","Pukekohe Ews","20180517:0300",0.01,1,"G","H"
"19363","Pukekohe Ews","20180517:0400",0.01,1,"G","H"
"19364","Pukekohe Ews","20180517:0500",0.01,1,"G","H"
"19365","Pukekohe Ews","20180517:0600",0.01,1,"G","H"
"19366","Pukekohe Ews","20180517:0700",0.01,1,"G","H"
"19367","Pukekohe Ews","20180517:0800",0.03,1,"G","H"
"19368","Pukekohe Ews","20180517:0900",0.42,1,"G","H"
"19369","Pukekohe Ews","20180517:1000",0.77,1,"G","H"
"19370","Pukekohe Ews","20180517:1100",1.35,1,"G","H"
"19371","Pukekohe Ews","20180517:1200",1.43,1,"G","H"
"19372","Pukekohe Ews","20180517:1300",1.38,1,"G","H"
"19373","Pukekohe Ews","20180517:1400",1.1,1,"G","H"
"19374","Pukekohe Ews","20180517:1500",1.09,1,"G","H"
"19375","Pukekohe Ews","20180517:1600",0.8,1,"G","H"
"19376","Pukekohe Ews","20180517:1700",0.27,1,"G","H"
"19377","Pukekohe Ews","20180517:1800",0.02,1,"G","H"
"19378","Pukekohe Ews","20180517:1900",0.01,1,"G","H"
"19379","Pukekohe Ews","20180517:2000",0.01,1,"G","H"
"19380","Pukekohe Ews","20180517:2100",0.01,1,"G","H"
"19381","Pukekohe Ews","20180517:2200",0.01,1,"G","H"
"19382","Pukekohe Ews","20180517:2300",0.01,1,"G","H"
"19383","Pukekohe Ews","20180518:0000",0.01,1,"G","H"
"19384","Pukekohe Ews","20180518:0100",0.01,1,"G","H"
"19385","Pukekohe Ews","20180518:0200",0.01,1,"G","H"
"19386","Pukekohe Ews","20180518:0300",0.01,1,"G","H"
"19387","Pukekohe Ews","20180518:0400",0.01,1,"G","H"
"19388","Pukekohe Ews","20180518:0500",0.01,1,"G","H"
"19389","Pukekohe Ews","20180518:0600",0.01,1,"G","H"
"19390","Pukekohe Ews","20180518:0700",0.01,1,"G","H"
"19391","Pukekohe Ews","20180518:0800",0.14,1,"G","H"
"19392","Pukekohe Ews","20180518:0900",0.38,1,"G","H"
"19393","Pukekohe Ews","20180518:1000",1.14,1,"G","H"
"19394","Pukekohe Ews","20180518:1100",1.01,1,"G","H"
"19395","Pukekohe Ews","20180518:1200",1.19,1,"G","H"
